ADMITTED_DT,CUSTODY_LEVEL,BRADH,RACE,GENDER,INMATE_STATUS_CODE,SRG_FLG,TOP_CHARGE,INFRACTION,AGE_RANGE
01/09/2025 07:17:29 PM,MED,N_BRADH,B,M,CS,N_SRG_FLG,110-220.39,N_INFRACTION,36-45
02/04/2025 04:12:25 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,140.30,N_INFRACTION,26-35
02/05/2025 04:45:23 PM,MED,Y_BRADH,W,M,DE,N_SRG_FLG,130.35,N_INFRACTION,46-55
04/20/2025 07:05:06 PM,MAX,N_BRADH,B,M,DEP,Y_SRG_FLG,120.00,N_INFRACTION,46-55
03/06/2025 06:45:16 PM,MAX,Y_BRADH,W,F,DE,N_SRG_FLG,140.20,N_INFRACTION,36-45
02/15/2025 10:57:12 AM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,120.05,N_INFRACTION,26-35
03/15/2025 08:35:47 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,120.05,N_INFRACTION,36-45
08/12/2024 04:58:27 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,160.10,Y_INFRACTION,36-45
03/27/2025 06:15:04 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,215.51,N_INFRACTION,18-25
02/05/2025 08:10:51 PM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,160.10,Y_INFRACTION,26-35
04/03/2025 03:49:34 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,130.75,N_INFRACTION,36-45
04/06/2025 08:44:52 PM,MIN,Y_BRADH,A,M,DE,N_SRG_FLG,155.25,N_INFRACTION,18-25
10/19/2024 05:24:00 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,N_INFRACTION,46-55
01/30/2025 08:46:18 PM,MIN,N_BRADH,W,M,DE,N_SRG_FLG,155.30,N_INFRACTION,36-45
03/25/2025 12:23:01 PM,MED,N_BRADH,B,M,DNS,N_SRG_FLG,110-265.03,N_INFRACTION,26-35
07/25/2024 04:36:28 PM,MAX,Y_BRADH,O,M,DE,N_SRG_FLG,265.13,Y_INFRACTION,18-25
11/13/2024 12:26:56 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,140.20,N_INFRACTION,56-65
03/02/2025 10:52:00 PM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,220.21,N_INFRACTION,36-45
04/15/2025 07:21:59 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,120.05,N_INFRACTION,18-25
04/07/2025 11:16:26 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,155.25,N_INFRACTION,36-45
01/25/2025 12:11:00 AM,MED,N_BRADH,O,M,DEP,N_SRG_FLG,160.15,N_INFRACTION,56-65
12/15/2024 03:29:27 PM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,110-125.25,Y_INFRACTION,18-25
01/24/2025 09:11:05 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,140.25,N_INFRACTION,26-35
03/10/2025 01:41:02 PM,MIN,Y_BRADH,W,M,DE,N_SRG_FLG,220.16,N_INFRACTION,26-35
01/28/2025 05:14:59 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,150.15,N_INFRACTION,18-25
07/10/2024 02:14:00 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,160.15,Y_INFRACTION,36-45
02/19/2025 11:29:05 AM,MIN,N_BRADH,O,M,CS,N_SRG_FLG,265.01B,N_INFRACTION,18-25
02/05/2025 02:51:55 PM,MIN,N_BRADH,B,M,CS,N_SRG_FLG,265.01B,N_INFRACTION,18-25
03/09/2025 04:07:00 PM,MED,Y_BRADH,B,M,CS,N_SRG_FLG,,N_INFRACTION,36-45
03/04/2025 11:53:45 AM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,110-125.25,N_INFRACTION,56-65
03/17/2025 11:40:00 AM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,140.25,N_INFRACTION,36-45
10/29/2023 04:23:01 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,110-125.27,Y_INFRACTION,46-55
03/10/2025 10:25:17 AM,MED,N_BRADH,B,M,CS,N_SRG_FLG,,N_INFRACTION,36-45
03/16/2025 12:51:56 AM,MED,Y_BRADH,B,F,DE,N_SRG_FLG,140.20,N_INFRACTION,18-25
04/17/2025 04:04:16 PM,MIN,N_BRADH,U,M,DNS,N_SRG_FLG,,N_INFRACTION,36-45
08/06/2021 10:08:00 PM,MED,Y_BRADH,W,M,DE,N_SRG_FLG,125.25,N_INFRACTION,46-55
09/03/2024 10:15:25 PM,MED,Y_BRADH,B,M,CS,N_SRG_FLG,,Y_INFRACTION,46-55
04/03/2025 10:43:32 PM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,155.25,N_INFRACTION,26-35
08/12/2024 04:33:03 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,265.03,Y_INFRACTION,18-25
09/24/2024 04:36:15 PM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,155.30,N_INFRACTION,36-45
04/10/2025 07:13:30 PM,MED,Y_BRADH,W,M,DE,N_SRG_FLG,160.10,N_INFRACTION,26-35
01/09/2025 01:37:25 AM,MED,N_BRADH,O,M,DE,N_SRG_FLG,130.75,N_INFRACTION,56-65
09/27/2024 11:32:50 AM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,130.65,Y_INFRACTION,18-25
03/12/2025 07:42:52 PM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,265.03,N_INFRACTION,26-35
02/07/2025 07:05:00 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,120.10,N_INFRACTION,26-35
04/11/2025 12:59:04 AM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,150.15,N_INFRACTION,36-45
04/03/2025 03:55:32 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,130.65,N_INFRACTION,56-65
08/15/2024 09:32:01 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,125.20,Y_INFRACTION,26-35
03/24/2025 12:19:27 PM,MIN,N_BRADH,B,M,CS,N_SRG_FLG,,N_INFRACTION,46-55
03/15/2025 05:07:50 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,110-125.25,N_INFRACTION,56-65
05/01/2024 01:13:34 PM,MIN,Y_BRADH,O,M,SSR,Y_SRG_FLG,,Y_INFRACTION,18-25
03/11/2025 02:50:53 PM,MIN,Y_BRADH,B,M,CS,N_SRG_FLG,265.01,N_INFRACTION,36-45
10/28/2024 03:30:00 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,145.10,N_INFRACTION,26-35
01/11/2024 03:37:13 PM,MAX,Y_BRADH,B,M,DNS,Y_SRG_FLG,,Y_INFRACTION,26-35
11/30/2024 01:26:52 PM,MIN,Y_BRADH,B,M,CS,N_SRG_FLG,,N_INFRACTION,46-55
03/12/2025 11:47:54 AM,MIN,N_BRADH,O,M,SSR,N_SRG_FLG,,N_INFRACTION,26-35
02/11/2025 06:33:00 PM,MIN,Y_BRADH,O,F,DE,N_SRG_FLG,160.10,N_INFRACTION,36-45
03/13/2025 01:01:38 PM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,120.05,N_INFRACTION,18-25
11/13/2024 11:24:00 AM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,110-125.25,N_INFRACTION,26-35
12/30/2024 11:36:38 AM,MIN,N_BRADH,O,M,CS,N_SRG_FLG,120.00,Y_INFRACTION,18-25
09/13/2024 12:39:47 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,220.16,Y_INFRACTION,26-35
03/26/2025 12:58:11 AM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,265.03,N_INFRACTION,26-35
03/07/2025 01:14:29 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,125.20,N_INFRACTION,46-55
04/03/2025 01:11:07 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,220.21,N_INFRACTION,36-45
09/09/2024 07:59:06 PM,MED,Y_BRADH,W,M,DE,N_SRG_FLG,125.25,Y_INFRACTION,36-45
11/29/2024 04:28:12 PM,MED,N_BRADH,U,M,DE,N_SRG_FLG,125.25,N_INFRACTION,36-45
01/17/2025 08:10:08 PM,MAX,N_BRADH,W,M,DE,Y_SRG_FLG,110-160.10,N_INFRACTION,26-35
03/21/2024 01:59:58 PM,MIN,Y_BRADH,B,M,SSR,N_SRG_FLG,,N_INFRACTION,36-45
11/03/2024 12:35:49 PM,MIN,N_BRADH,A,M,CS,N_SRG_FLG,,N_INFRACTION,26-35
08/09/2024 12:27:11 PM,MED,N_BRADH,B,M,SSR,Y_SRG_FLG,,N_INFRACTION,18-25
08/20/2024 04:48:21 PM,MAX,N_BRADH,B,M,DE,N_SRG_FLG,265.03,Y_INFRACTION,26-35
03/25/2025 11:57:41 AM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,265.03,N_INFRACTION,36-45
04/08/2025 03:56:16 PM,MIN,N_BRADH,W,M,DE,N_SRG_FLG,FOA 900.00,N_INFRACTION,36-45
02/18/2025 05:05:24 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,105.10,N_INFRACTION,26-35
02/07/2025 12:36:39 AM,MAX,Y_BRADH,O,M,DE,Y_SRG_FLG,265.03,N_INFRACTION,26-35
04/18/2025 11:50:00 PM,MED,N_BRADH,B,F,DE,N_SRG_FLG,120.05,N_INFRACTION,18-25
09/06/2023 02:03:00 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,110-125.25,Y_INFRACTION,26-35
01/12/2025 12:38:52 AM,MIN,N_BRADH,B,M,CS,N_SRG_FLG,155.35,N_INFRACTION,56-65
03/27/2025 12:56:23 PM,MIN,N_BRADH,W,M,DE,N_SRG_FLG,265.03,N_INFRACTION,46-55
02/10/2025 02:27:32 PM,MIN,N_BRADH,O,M,SSR,N_SRG_FLG,,N_INFRACTION,26-35
06/30/2024 04:58:00 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,110-125.25,Y_INFRACTION,26-35
02/28/2025 11:51:41 AM,MIN,Y_BRADH,O,F,DE,N_SRG_FLG,265.03,Y_INFRACTION,26-35
01/04/2023 02:51:09 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,125.25,Y_INFRACTION,26-35
04/18/2023 03:25:59 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,125.25,N_INFRACTION,26-35
11/08/2024 04:52:29 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,150.15,Y_INFRACTION,26-35
05/05/2023 08:01:46 PM,MED,N_BRADH,B,M,DE,Y_SRG_FLG,160.15,Y_INFRACTION,26-35
01/11/2023 11:58:58 PM,MAX,N_BRADH,O,M,DE,N_SRG_FLG,110-125.25,Y_INFRACTION,18-25
02/19/2025 07:36:57 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,140.20,N_INFRACTION,36-45
04/23/2024 08:55:42 AM,MED,Y_BRADH,B,M,DEP,N_SRG_FLG,265.03,Y_INFRACTION,26-35
06/15/2023 12:47:50 PM,MIN,Y_BRADH,W,M,SSR,N_SRG_FLG,,N_INFRACTION,56-65
09/11/2024 09:08:59 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,215.51,N_INFRACTION,36-45
06/20/2024 09:32:20 PM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,150.15,N_INFRACTION,36-45
04/05/2025 07:00:00 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,110-160.10,N_INFRACTION,36-45
09/22/2024 01:32:29 PM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,120.10,Y_INFRACTION,26-35
03/30/2024 12:09:58 AM,MED,Y_BRADH,B,M,DEP,N_SRG_FLG,160.15,Y_INFRACTION,46-55
03/11/2025 01:17:54 PM,MAX,Y_BRADH,O,M,DE,N_SRG_FLG,160.15,N_INFRACTION,18-25
03/10/2025 11:16:48 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,110-160.10,N_INFRACTION,26-35
01/09/2025 05:49:16 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,110-125.25,Y_INFRACTION,18-25
02/25/2025 05:15:18 PM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,160.15,N_INFRACTION,26-35
08/31/2024 07:14:30 PM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,110-125.25,N_INFRACTION,18-25
08/09/2024 11:52:49 AM,MED,N_BRADH,W,M,DE,N_SRG_FLG,265.13,N_INFRACTION,36-45
03/13/2025 10:08:00 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,110-130.35,N_INFRACTION,18-25
09/15/2023 06:57:00 PM,MED,Y_BRADH,B,M,SSR,Y_SRG_FLG,,Y_INFRACTION,18-25
01/15/2025 11:33:37 AM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,110-125.25,Y_INFRACTION,18-25
09/29/2022 11:30:00 AM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,140.30,N_INFRACTION,46-55
07/04/2024 11:57:58 PM,MAX,Y_BRADH,B,M,SSR,N_SRG_FLG,,Y_INFRACTION,26-35
12/06/2024 09:18:26 PM,MED,Y_BRADH,W,M,DEP,N_SRG_FLG,155.35,N_INFRACTION,36-45
08/23/2024 01:14:46 AM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,110-120.10,Y_INFRACTION,26-35
03/24/2025 12:10:30 AM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,140.20,N_INFRACTION,26-35
03/06/2025 11:17:38 AM,MED,Y_BRADH,O,M,DE,Y_SRG_FLG,110-125.25,N_INFRACTION,18-25
11/24/2024 01:03:40 AM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,220.21,N_INFRACTION,36-45
02/05/2025 01:22:26 AM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,140.25,N_INFRACTION,26-35
02/19/2025 02:57:39 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,125.25,N_INFRACTION,46-55
03/25/2025 01:15:45 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,240.30,N_INFRACTION,26-35
01/30/2025 05:31:18 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,125.25,N_INFRACTION,18-25
12/16/2024 12:21:16 PM,MAX,N_BRADH,B,M,DE,N_SRG_FLG,220.16,Y_INFRACTION,26-35
02/06/2025 04:14:19 PM,MED,N_BRADH,B,M,DEP,N_SRG_FLG,VOP,N_INFRACTION,26-35
01/24/2025 07:22:03 PM,MAX,Y_BRADH,B,F,DE,Y_SRG_FLG,160.10,N_INFRACTION,36-45
08/23/2024 12:40:56 AM,MED,N_BRADH,O,M,SSR,N_SRG_FLG,,N_INFRACTION,26-35
03/27/2024 05:46:30 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,160.05,Y_INFRACTION,36-45
02/06/2025 05:25:56 PM,MAX,N_BRADH,B,M,CS,N_SRG_FLG,110-220.16,Y_INFRACTION,18-25
05/14/2024 12:54:29 AM,MAX,Y_BRADH,O,M,DE,N_SRG_FLG,160.15,Y_INFRACTION,56-65
04/19/2025 09:13:43 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,155.25,N_INFRACTION,36-45
01/30/2025 03:49:18 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,220.21,N_INFRACTION,36-45
04/02/2025 12:18:27 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,140.30,N_INFRACTION,56-65
01/16/2025 01:55:42 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,145.10,N_INFRACTION,56-65
04/04/2025 11:52:39 AM,MAX,N_BRADH,B,M,CS,Y_SRG_FLG,215.50,N_INFRACTION,26-35
01/16/2021 04:44:02 PM,MAX,Y_BRADH,B,M,SSR,Y_SRG_FLG,,Y_INFRACTION,26-35
01/20/2025 01:13:51 AM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,Y_INFRACTION,36-45
12/22/2024 01:25:28 AM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,220.16,N_INFRACTION,56-65
02/21/2025 11:29:55 PM,MED,Y_BRADH,I,M,DE,N_SRG_FLG,110-150.15,N_INFRACTION,26-35
03/15/2025 05:23:33 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,140.20,N_INFRACTION,36-45
11/16/2024 12:10:00 AM,MED,Y_BRADH,B,M,CS,Y_SRG_FLG,220.03,N_INFRACTION,36-45
11/03/2023 12:23:41 AM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,140.25,Y_INFRACTION,36-45
03/18/2025 04:38:56 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,220.39,N_INFRACTION,46-55
04/03/2025 03:21:52 PM,MED,N_BRADH,W,M,CS,N_SRG_FLG,,N_INFRACTION,26-35
04/09/2025 12:36:52 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,120.10,N_INFRACTION,46-55
04/18/2025 12:14:19 AM,MED,N_BRADH,B,M,DE,N_SRG_FLG,168-T,N_INFRACTION,46-55
12/04/2024 11:56:34 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,121.12,N_INFRACTION,18-25
11/17/2023 05:06:46 PM,MAX,N_BRADH,O,M,DEP,Y_SRG_FLG,110-125.27,Y_INFRACTION,36-45
12/12/2024 11:30:08 AM,MED,N_BRADH,B,M,CS,Y_SRG_FLG,110-265.03,Y_INFRACTION,26-35
11/27/2024 06:06:42 PM,MAX,N_BRADH,O,M,DE,N_SRG_FLG,160.05,Y_INFRACTION,46-55
01/28/2025 10:31:35 AM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,110-120.10,N_INFRACTION,26-35
04/17/2025 12:16:00 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,125.15,N_INFRACTION,26-35
01/06/2025 12:52:34 PM,MIN,Y_BRADH,B,M,CS,N_SRG_FLG,110-265.03,N_INFRACTION,26-35
12/20/2024 12:25:56 PM,MIN,Y_BRADH,W,M,DE,N_SRG_FLG,140.25,N_INFRACTION,46-55
11/18/2024 12:28:25 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,N_INFRACTION,26-35
06/05/2024 11:10:25 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,120.10,Y_INFRACTION,26-35
04/02/2025 12:36:24 PM,MIN,Y_BRADH,O,F,DE,N_SRG_FLG,220.03,N_INFRACTION,36-45
12/13/2024 04:40:17 PM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,165.50,N_INFRACTION,36-45
10/07/2024 07:50:21 PM,MIN,Y_BRADH,U,M,DE,N_SRG_FLG,220.43,N_INFRACTION,36-45
01/05/2024 04:58:05 PM,MED,Y_BRADH,B,M,SSR,N_SRG_FLG,,N_INFRACTION,26-35
10/30/2022 07:50:00 PM,MED,Y_BRADH,B,M,SSR,N_SRG_FLG,,Y_INFRACTION,46-55
03/07/2025 11:29:18 AM,MED,N_BRADH,A,M,DE,N_SRG_FLG,220.16,N_INFRACTION,26-35
09/24/2023 08:03:25 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,265.03,Y_INFRACTION,36-45
04/08/2025 01:53:50 PM,MIN,Y_BRADH,B,F,DE,N_SRG_FLG,160.10,N_INFRACTION,26-35
11/20/2024 11:52:25 PM,MED,Y_BRADH,O,M,DE,Y_SRG_FLG,160.15,N_INFRACTION,36-45
12/21/2024 11:17:16 AM,MIN,N_BRADH,O,M,CS,N_SRG_FLG,120.05,N_INFRACTION,26-35
01/30/2025 05:28:29 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,125.25,N_INFRACTION,18-25
02/14/2025 05:07:42 PM,MED,Y_BRADH,B,M,DEP,N_SRG_FLG,VOP,N_INFRACTION,46-55
03/24/2025 05:13:36 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,140.25,N_INFRACTION,26-35
06/17/2021 09:37:01 AM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,105.15,Y_INFRACTION,18-25
02/05/2025 12:24:21 AM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,110-125.25,N_INFRACTION,36-45
02/18/2025 11:34:42 AM,MIN,N_BRADH,O,M,CS,N_SRG_FLG,120.05,N_INFRACTION,66-75
04/03/2025 02:33:22 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,265.03,N_INFRACTION,36-45
05/12/2024 12:23:00 AM,MIN,Y_BRADH,A,M,DE,N_SRG_FLG,160.15,N_INFRACTION,26-35
04/02/2025 01:07:08 PM,MED,Y_BRADH,O,M,DE,Y_SRG_FLG,140.20,N_INFRACTION,36-45
01/17/2025 11:55:56 AM,MED,N_BRADH,B,M,DE,N_SRG_FLG,155.35,N_INFRACTION,26-35
02/10/2025 12:35:19 PM,MIN,Y_BRADH,W,M,SSR,N_SRG_FLG,,N_INFRACTION,26-35
04/20/2025 12:49:00 PM,MED,N_BRADH,B,F,DE,N_SRG_FLG,125.25,N_INFRACTION,26-35
01/19/2025 04:12:37 PM,MIN,N_BRADH,B,M,CS,N_SRG_FLG,155.25,N_INFRACTION,56-65
04/22/2024 03:50:02 PM,MED,Y_BRADH,B,M,SSR,Y_SRG_FLG,,N_INFRACTION,26-35
02/16/2025 11:40:00 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,N_INFRACTION,18-25
11/21/2024 03:50:04 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,160.10,N_INFRACTION,46-55
12/10/2024 02:43:38 PM,MED,Y_BRADH,A,M,DE,N_SRG_FLG,110-120.10,Y_INFRACTION,36-45
03/18/2025 12:14:15 PM,MIN,N_BRADH,B,M,SSR,N_SRG_FLG,,N_INFRACTION,18-25
02/17/2025 12:57:24 AM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,215.52,Y_INFRACTION,26-35
04/20/2025 01:23:23 AM,MED,N_BRADH,B,M,DE,N_SRG_FLG,265.03,N_INFRACTION,18-25
03/02/2024 05:36:25 AM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,240.75,Y_INFRACTION,36-45
04/04/2024 04:36:00 PM,MED,N_BRADH,A,M,DE,N_SRG_FLG,160.15,Y_INFRACTION,26-35
04/17/2025 12:39:46 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,220.39,N_INFRACTION,56-65
02/05/2025 11:18:26 AM,MED,N_BRADH,B,M,CS,N_SRG_FLG,160.15,N_INFRACTION,18-25
03/12/2025 04:07:05 AM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,215.56,N_INFRACTION,18-25
02/15/2025 01:01:23 AM,MIN,N_BRADH,B,M,CS,N_SRG_FLG,,N_INFRACTION,26-35
11/14/2024 04:59:01 PM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,110-125.25,Y_INFRACTION,26-35
02/12/2025 12:40:38 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,220.16,N_INFRACTION,66-75
02/14/2025 03:33:16 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,160.15,N_INFRACTION,46-55
12/10/2024 12:09:39 AM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,220.43,N_INFRACTION,36-45
12/30/2024 12:11:24 AM,MIN,Y_BRADH,W,M,DE,N_SRG_FLG,155.40,N_INFRACTION,36-45
10/11/2024 12:33:57 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,265.03,N_INFRACTION,26-35
04/14/2025 04:26:28 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,220.43,N_INFRACTION,46-55
02/14/2025 09:36:19 PM,MIN,N_BRADH,W,M,DE,N_SRG_FLG,155.30,N_INFRACTION,26-35
03/28/2025 01:21:25 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,130.75,N_INFRACTION,36-45
04/17/2025 01:47:02 PM,MIN,N_BRADH,W,F,DNS,N_SRG_FLG,,N_INFRACTION,18-25
04/16/2025 11:43:11 AM,MIN,N_BRADH,O,M,CS,N_SRG_FLG,155.25,N_INFRACTION,36-45
01/27/2025 07:21:41 PM,MIN,N_BRADH,O,M,CS,N_SRG_FLG,155.25,N_INFRACTION,36-45
10/04/2022 03:46:53 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,265.03,N_INFRACTION,36-45
10/17/2024 12:27:10 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,125.27,Y_INFRACTION,18-25
07/04/2023 12:37:13 AM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,125.25,Y_INFRACTION,36-45
02/14/2025 12:44:00 AM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,N_INFRACTION,56-65
09/05/2024 02:38:14 PM,MIN,Y_BRADH,B,M,CS,N_SRG_FLG,,N_INFRACTION,18-25
04/09/2025 08:36:25 PM,MIN,N_BRADH,B,F,DE,N_SRG_FLG,140.25,N_INFRACTION,36-45
11/13/2024 07:02:00 PM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,160.10,Y_INFRACTION,36-45
11/22/2024 01:18:41 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,155.35,Y_INFRACTION,36-45
04/20/2025 01:19:31 AM,MED,N_BRADH,B,M,DE,N_SRG_FLG,120.05,N_INFRACTION,56-65
04/13/2025 04:21:50 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,N_INFRACTION,26-35
03/07/2025 01:08:37 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,140.20,N_INFRACTION,46-55
03/11/2025 03:51:47 PM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,120.05,N_INFRACTION,18-25
04/13/2025 12:02:03 PM,MAX,N_BRADH,O,M,DE,N_SRG_FLG,155.30,N_INFRACTION,66-75
11/08/2024 11:47:29 PM,MIN,N_BRADH,O,M,SSR,N_SRG_FLG,,N_INFRACTION,26-35
04/04/2025 07:22:50 AM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,215.52,N_INFRACTION,26-35
06/23/2023 11:40:57 AM,MED,N_BRADH,B,M,DE,Y_SRG_FLG,220.21,Y_INFRACTION,36-45
03/28/2025 04:32:55 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,265.03,N_INFRACTION,26-35
03/26/2025 04:16:59 PM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,140.20,N_INFRACTION,26-35
03/08/2025 01:07:00 AM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,140.25,N_INFRACTION,56-65
03/06/2025 05:24:13 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,105.15,Y_INFRACTION,18-25
10/28/2023 01:09:00 AM,MAX,N_BRADH,B,M,DEP,Y_SRG_FLG,265.03,Y_INFRACTION,26-35
02/20/2025 01:22:38 PM,MIN,Y_BRADH,W,M,DE,N_SRG_FLG,140.20,N_INFRACTION,36-45
09/22/2024 06:27:19 PM,MIN,Y_BRADH,B,M,CS,N_SRG_FLG,155.25,N_INFRACTION,56-65
01/31/2025 01:19:07 PM,MED,N_BRADH,B,M,CSP,Y_SRG_FLG,,N_INFRACTION,46-55
01/29/2025 11:52:00 PM,MAX,N_BRADH,B,M,DEP,N_SRG_FLG,VOP,Y_INFRACTION,26-35
04/21/2025 01:10:39 AM,MED,N_BRADH,B,M,DE,N_SRG_FLG,FOA 900.00,N_INFRACTION,18-25
01/23/2025 03:10:31 PM,MED,Y_BRADH,A,F,DE,N_SRG_FLG,160.10,N_INFRACTION,26-35
07/15/2024 07:44:18 PM,MED,Y_BRADH,U,M,DE,N_SRG_FLG,110-125.25,Y_INFRACTION,36-45
11/30/2024 08:23:00 PM,MED,Y_BRADH,B,M,CS,N_SRG_FLG,120.00,N_INFRACTION,26-35
03/17/2025 09:01:00 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,110-160.10,N_INFRACTION,26-35
